content_display_id,user_id,content_id,question_id,latitude,longitude,timestamp,clicked
9350,786,1775,9320,-56.44731189802714,0.634943981520621,2019-10-17 00:12:07,0
9351,796,424,6282,-26.685902633042346,-122.23953870803498,2019-05-14 16:43:14,0
9352,596,251,9957,81.21179408713371,112.57424754084832,2019-12-09 09:51:48,1
9353,82,571,680,-72.28225372633457,93.73347346853132,2019-03-16 03:24:47,1
9354,734,1086,2436,30.524202933767555,-112.20936756934441,2019-07-27 08:07:54,1
9355,341,1122,4413,-23.635186086090386,56.38327413298509,2019-07-28 01:43:23,0
9356,133,1834,4993,-27.33715465116135,117.84154194920228,2019-02-04 09:25:36,0
9357,1000,1444,2859,-38.47570189698055,-149.17030670042436,2019-09-24 03:21:42,0
9358,363,1360,6347,-40.73878196062279,91.46647557847245,2019-06-05 03:37:38,1
9359,294,69,4392,15.477262150805615,109.85378247208945,2019-05-24 07:28:36,0
9360,953,1684,1643,-78.02889876566552,-150.1111502621522,2019-09-21 00:58:56,1
9361,820,1742,2074,29.018847445687882,-170.86035397204049,2019-03-10 08:23:19,0
9362,388,945,1987,-30.316481108472942,54.34020347289976,2019-07-01 17:35:24,0
9363,101,1615,900,-12.030224406646653,56.60541698848911,2019-06-10 19:31:26,0
9364,300,733,9522,-8.796846000566589,31.733580930049868,2019-09-28 02:27:47,0
9365,513,1085,1180,-24.002846301851008,-123.47237365639616,2019-09-06 03:20:07,0
9366,905,378,3831,-58.45233427887182,4.413016885804581,2019-07-15 15:31:14,0
9367,277,1877,9539,-14.14896598375391,146.38155318148307,2019-03-18 21:12:26,0
9368,922,1054,2355,-29.22369959042979,-140.44660076342734,2019-07-06 12:59:45,0
9369,453,1233,4590,14.683168253719032,-41.46560467233232,2019-03-13 09:51:39,0
9370,382,671,6013,37.03260166683299,-148.7893445529265,2019-09-05 10:44:41,0
9371,947,1205,8730,77.50788134139549,175.401660749396,2019-03-29 21:42:12,0
9372,38,1309,1610,74.82911382478724,158.98399984324146,2019-04-22 14:14:51,0
9373,557,1277,9158,24.73396565980923,31.305580047470812,2019-03-21 17:05:36,0
9374,594,370,1407,-57.482845590888346,-141.12350238142238,2019-07-22 03:50:08,0
9375,102,1529,2340,-25.72121227833867,179.15537795947154,2019-07-21 09:21:35,0
9376,331,1097,9394,30.26157710524332,61.92783224230942,2019-03-10 17:00:35,0
9377,395,763,6008,-86.84567785942131,-4.137342664765697,2019-11-27 12:37:40,0
9378,490,938,5830,65.04283404028001,63.252082772409466,2019-09-27 19:20:00,1
9379,946,1594,9634,80.42366166306016,-85.86200211349953,2019-06-09 20:15:10,1
9380,727,1012,6770,74.98932336024976,148.64678562649078,2019-01-03 02:57:41,0
9381,993,617,6496,39.91481883303379,9.946648060025495,2019-07-18 20:15:12,1
9382,406,1240,209,-56.9611651999033,9.81092503858764,2019-04-10 00:14:20,0
9383,748,291,2245,-23.275927100231513,-10.334104773051422,2019-04-28 11:51:38,1
9384,650,1277,1083,59.89491483297709,-7.778481041898033,2019-08-23 12:12:42,0
9385,118,1426,8377,76.74516303534867,-81.41387651178205,2019-08-09 15:29:11,0
9386,931,258,4698,-80.85334015359932,51.056426992746225,2019-11-24 21:42:11,0
9387,982,669,4475,-52.89402484751952,132.52150506955184,2019-06-02 02:10:25,0
9388,452,693,2230,7.871356471945532,-69.2564715355494,2019-09-12 11:25:22,0
9389,589,1743,1542,30.99566431060235,-164.29462090002642,2019-08-29 17:20:25,0
9390,938,1222,961,-73.54564303197654,-91.04242407165846,2019-12-24 03:29:03,1
9391,531,867,6704,-39.21976877134604,-123.36820206937625,2019-11-30 19:07:13,0
9392,520,1883,5595,-13.923995269096736,-170.65639318684342,2019-04-15 04:21:41,0
9393,981,505,6666,-25.94811531673433,20.122462225130334,2019-05-25 01:57:27,0
9394,957,1056,9946,13.730826333121755,-155.22443574785257,2019-09-28 02:52:29,1
9395,634,935,1894,50.95409787131078,-128.2605078427269,2019-02-09 13:32:00,0
9396,418,1999,417,44.85619473244168,-62.379624715922944,2019-11-22 00:46:25,1
9397,231,934,2757,39.71578973371078,-33.96278252236502,2019-01-09 07:44:34,0
9398,858,1944,4649,-88.9206473100343,-97.27499621304959,2019-02-04 03:10:38,0
9399,387,132,5846,-31.5912550399496,-145.04342006732614,2019-11-09 10:17:02,0
9400,710,1951,3969,-17.095327264884162,-128.95491585605862,2019-08-04 11:41:56,1
9401,157,1847,7157,-56.8317033613413,153.14145476705602,2019-04-05 03:27:22,0
9402,444,91,8215,67.2155770064538,-140.07422641041032,2019-07-23 20:46:31,0
9403,112,1118,3054,-62.32468087269709,56.24793770240353,2019-11-03 06:31:14,0
9404,742,908,8283,-22.381961566543566,-153.63867202438954,2019-10-18 11:14:39,0
9405,563,1066,6083,5.720882679899674,78.73245910296862,2019-11-01 04:18:24,0
9406,464,1352,1850,33.21627030036123,-171.19495158683912,2019-06-16 08:26:00,1
9407,318,205,3932,-2.054892690742321,123.59195348777428,2019-08-09 21:39:05,0
9408,464,452,692,37.06374932511204,149.39254522417258,2019-01-16 00:41:12,0
9409,730,996,7798,36.030072201406966,-152.98459341441415,2019-10-20 11:52:39,0
9410,988,1833,4063,-56.03268046231459,-23.997257946397326,2019-02-08 08:43:54,0
9411,883,1102,9261,39.83977102189033,-159.21488688298493,2019-05-31 01:40:16,0
9412,123,282,6614,84.15079932053061,179.9627202817395,2019-11-30 15:00:36,0
9413,377,140,2860,86.75209768832187,-49.58956707064996,2019-06-20 19:17:50,1
9414,654,1557,3726,49.68004295565265,111.68042036470416,2019-11-04 18:50:46,0
9415,971,1200,8844,-39.33549618744779,-157.2886944149734,2019-08-27 08:34:17,0
9416,682,16,4322,40.51872228179758,-149.96373373368334,2019-06-19 08:16:35,1
9417,39,117,6675,-68.40398129046457,134.32467792835507,2019-12-12 22:41:57,0
9418,713,977,3049,77.3396599885046,175.15279287176628,2019-11-09 19:11:11,0
9419,680,228,1201,-22.405352178868725,150.22613324779167,2019-04-11 01:08:28,0
9420,2,85,1105,-56.301624295740915,-148.59777118054242,2019-12-30 03:24:36,0
9421,74,1738,8532,-27.25365992972327,-50.23516184154002,2019-04-15 12:38:59,1
9422,238,1353,8294,-36.35845590379973,163.96985233878826,2019-08-21 08:50:41,0
9423,266,886,9446,30.56717679654905,178.08049386871824,2019-01-25 17:58:28,0
9424,511,1215,1544,-84.62851156375234,-30.978078821301068,2019-02-16 18:58:05,0
9425,452,947,1219,86.49321964715287,22.72793841383981,2019-11-12 04:07:33,1
9426,842,108,2558,28.15977253891242,-24.121898969979156,2019-08-29 22:27:37,0
9427,78,611,379,41.17216627814474,111.75309618540058,2019-01-30 21:29:34,0
9428,344,272,7938,52.9805996928377,163.320718692559,2019-09-29 04:39:28,0
9429,473,1687,925,-28.234646586764008,132.30687214854527,2019-11-11 03:07:32,0
9430,855,1797,9441,-59.84694661384452,-179.0560702844715,2019-01-17 10:03:45,1
9431,78,1581,133,87.36543176191671,98.7708305796902,2019-01-05 06:36:56,0
9432,728,1804,8634,-69.8095941391411,172.92095276068056,2019-04-12 19:40:58,0
9433,48,915,8373,81.19489954772877,-13.676827083862435,2019-08-22 21:49:42,1
9434,89,545,6129,-43.55555710482164,-63.95000612431802,2019-05-19 00:04:46,0
9435,23,320,1179,77.11874500592737,-11.664328721930389,2019-06-19 04:21:11,0
9436,951,428,9254,-82.68740325277119,26.133580302591326,2019-10-01 21:21:55,0
9437,459,525,2502,53.04908875076819,102.63016899710448,2019-04-23 14:53:53,1
9438,744,1290,5963,-85.79135239489187,-86.35132277829145,2019-10-02 12:41:15,0
9439,281,1439,2133,33.560768916265616,-144.71476204060957,2019-10-12 00:58:12,1
9440,330,1727,6256,-66.86356751455078,-157.83033228880217,2019-01-25 01:31:30,0
9441,201,1493,5651,86.02054265457289,-27.687819496404757,2019-08-25 20:14:23,0
9442,591,1301,4749,35.47060754017916,38.461424423607866,2019-11-01 22:48:16,0
9443,893,227,837,3.903699214889855,101.99864226012352,2019-07-20 06:28:49,0
9444,640,805,8492,37.58854669028857,13.072985783184322,2019-09-26 19:31:34,1
9445,250,1302,7447,10.264288802794255,-77.63040137486576,2019-06-07 12:06:32,0
9446,910,1794,8132,21.06741668389307,123.5370096143198,2019-08-02 03:33:18,1
9447,299,675,8133,74.59198408825804,-75.8647889640829,2019-06-20 20:11:54,0
9448,619,692,385,-20.45724446934325,-93.89150535502213,2019-12-29 01:52:08,0
9449,274,967,8281,11.093720246244303,-71.50011491505785,2019-09-16 07:19:40,1
9450,655,1261,2711,61.64210219424942,-167.2007187861358,2019-03-22 18:32:06,0
9451,325,598,5511,75.45927604496961,72.01317341366382,2019-09-09 18:17:35,1
9452,371,1137,5865,77.95623541990747,-25.44327839716692,2019-05-19 04:04:42,0
9453,355,941,1861,-28.247188331025974,-43.73571003378987,2019-05-12 23:13:22,1
9454,785,446,9806,-24.532736797773993,-101.60723352014148,2019-07-22 00:49:56,0
9455,949,948,8988,60.955654820492725,-86.44679408789925,2019-10-04 01:06:36,1
9456,794,613,1319,49.76639355230532,-166.24787930181128,2019-07-22 12:08:08,0
9457,175,467,9750,-8.599307439596316,-86.67091554226545,2019-05-13 16:48:46,1
9458,109,1291,6049,73.65361937049045,-154.3206268562332,2019-09-28 01:02:11,1
9459,283,1091,1836,-71.18984383583587,2.957360263794669,2019-07-14 02:26:19,1
9460,985,652,2146,74.97812687152023,-67.83267624425253,2019-04-18 04:13:40,0
9461,571,1839,3668,-6.896689054593523,-22.737462804219945,2019-03-08 10:12:45,0
9462,732,327,9386,66.3571192775884,119.21925078128362,2019-07-06 09:29:08,0
9463,224,646,6147,-74.74921812196834,-52.23171075618748,2019-05-12 09:36:25,0
9464,925,802,5354,-50.33879597868816,-44.117800918492776,2019-03-10 07:48:05,0
9465,25,1975,8495,-2.1463058678015585,-51.49790947420158,2019-10-10 01:21:22,0
9466,945,126,8152,-50.77178301506191,-172.3745701317177,2019-08-31 10:31:31,1
9467,621,195,2250,-65.70673939052121,-96.21623699294874,2019-10-06 03:34:22,1
9468,936,232,8746,-82.44035550288712,-99.15865676580059,2019-10-25 04:10:47,0
9469,961,523,7166,58.19790865910508,14.467295818456734,2019-03-20 23:33:48,0
9470,356,1243,5115,24.068088782320217,-108.83026860416572,2019-01-04 21:11:21,0
9471,534,1599,6470,-46.28328919490623,-31.6129951520426,2019-04-04 18:55:26,0
9472,655,596,5646,29.396202703367223,-112.58098903048588,2019-12-10 17:36:12,1
9473,181,752,3211,-55.74638279546055,-21.26200575558468,2019-06-01 05:04:38,0
9474,314,913,4188,-88.10251849367755,57.03217218058779,2019-08-06 08:53:32,0
9475,494,1030,9760,52.63291620346169,146.001127440799,2019-06-02 14:18:50,0
9476,965,1067,6740,-3.3150798535792774,30.009247102061494,2019-01-13 17:59:19,0
9477,89,1031,1526,11.468888789652539,-91.4017043380199,2019-12-22 22:00:03,0
9478,785,1295,9319,8.392766127356822,-117.73208570129388,2019-07-21 18:05:53,0
9479,457,1823,175,13.512812847791466,-126.10075605289418,2019-01-20 21:14:53,0
9480,547,363,5574,-48.2530874799943,-75.0507238075498,2019-03-07 03:47:54,0
9481,296,1520,6136,-56.29081966792296,-88.80231074272378,2019-01-17 09:09:56,0
9482,204,817,3371,-46.398620621266424,111.39338865457194,2019-11-10 23:36:02,1
9483,493,1682,8532,38.696620124028385,-101.03127868975992,2019-06-21 03:47:02,0
9484,573,372,4859,-77.57401691068254,-147.02017978070643,2019-07-11 18:15:26,0
9485,645,1610,5790,18.154008156336232,-15.110092769281096,2019-06-02 16:02:32,0
9486,47,480,8882,32.15741224644354,-155.30020872092132,2019-11-26 00:01:04,0
9487,428,913,3773,-22.01545186765979,-136.44061798911892,2019-04-04 12:05:38,0
9488,601,729,335,75.75328072071011,-155.96302688430558,2019-02-17 21:01:08,1
9489,82,1750,3687,10.138320005360526,-142.78106770271103,2019-04-27 08:36:48,1
9490,700,1406,7744,41.783747587352934,-109.43759358833697,2019-04-30 19:33:31,0
9491,59,1703,2899,48.327428721253284,-18.499218068690084,2019-01-15 17:48:01,0
9492,346,1791,7023,-39.355227450972485,-42.518772273949395,2019-11-08 14:54:55,1
9493,264,891,2951,12.618611587905733,42.92824576730925,2019-01-11 03:47:27,0
9494,953,1117,8178,23.999154159206753,-156.54795422499615,2019-01-06 15:44:33,1
9495,159,1440,9250,-52.135405681739265,9.647407857724602,2019-08-21 01:06:00,1
9496,48,16,9344,57.95142354375395,-174.08883461384784,2019-07-05 17:34:51,0
9497,346,1912,9296,-31.52117775066769,55.5658797182285,2019-04-23 17:52:08,1
9498,246,331,1469,-61.51648210153202,-123.0675108070366,2019-06-07 01:57:02,0
9499,136,848,6920,-53.62978320157225,-64.87376003518052,2019-09-22 20:00:17,0
9500,429,564,1338,13.092951877734592,-61.534762114016615,2019-09-04 22:33:45,1
9501,888,1543,5767,1.845901464604907,103.452808120219,2019-03-26 14:54:24,0
9502,14,865,2600,-29.932991300964282,173.44435300673388,2019-05-27 23:27:31,0
9503,15,1806,9738,-82.9284744301396,18.066269851072263,2019-12-20 04:22:39,0
9504,664,1274,7602,-8.203597211526173,47.47510299679132,2019-09-28 23:24:52,0
9505,118,532,6764,-46.72816269395584,67.95509035408193,2019-03-16 07:35:52,0
9506,157,202,2804,48.86844205334532,120.37973924538471,2019-05-21 02:09:08,0
9507,394,1571,1349,45.54852987380306,-70.65907136558991,2019-09-21 19:28:17,0
9508,682,1245,9956,42.05602087454383,-178.6760948915465,2019-02-12 16:35:53,0
9509,194,273,528,31.58537593387348,-57.64637272209586,2019-06-12 15:49:36,1
9510,750,1927,708,-70.51186297608605,-50.75873643399777,2019-01-20 14:36:09,0
9511,457,840,4364,-31.61035770960047,-2.8661214448137287,2019-05-12 12:56:29,0
9512,12,1987,4120,30.100516932735246,-107.85212051140822,2019-12-20 09:39:13,0
9513,887,1369,4341,-18.98546474758453,52.10056594299405,2019-07-11 08:05:50,0
9514,460,1284,3474,38.742814335653605,121.04935990186925,2019-07-07 22:11:16,0
9515,904,1474,2898,43.01609222908991,-95.46721448904086,2019-07-25 09:05:17,0
9516,934,1573,5540,-34.94296964314208,55.52322209190049,2019-01-03 11:35:02,0
9517,393,1406,6099,-74.90743205679087,116.21623919998586,2019-09-12 11:31:31,0
9518,848,1841,7499,-10.393390581928855,154.7765395253873,2019-08-06 03:45:25,0
9519,463,845,7593,-16.68964976902005,-156.04522116746074,2019-09-25 16:54:11,0
9520,514,827,4703,-30.221730259012602,-3.920859020660629,2019-10-30 11:35:06,1
9521,858,831,4987,-4.052520412879915,-84.52307830069043,2019-02-22 13:46:40,0
9522,659,1253,1317,-8.098960417528048,-171.05831742663875,2019-12-24 03:44:46,1
9523,946,744,4519,88.47060268456721,-7.703945121183267,2019-04-30 05:40:51,1
9524,887,1310,1643,-19.594714139648403,35.96608993996034,2019-01-25 23:46:53,0
9525,347,1420,2302,-24.002818412220677,9.418602883412689,2019-08-18 07:52:58,1
9526,765,972,5200,-7.694944119321761,-128.55214376192322,2019-03-15 23:46:59,0
9527,993,1597,687,-18.19739026980278,38.82321260228369,2019-06-15 23:31:21,0
9528,504,1717,6271,-55.08093017275834,131.56116465823584,2019-05-13 06:44:24,0
9529,861,1704,1095,-11.605551413977409,-145.645886470908,2019-04-04 05:35:58,1
9530,363,1989,2066,1.383295543610572,-179.22687089119967,2019-05-26 08:13:18,1
9531,257,591,1774,40.339689063378074,-107.37686674118491,2019-09-02 22:31:26,0
9532,604,1323,6630,-45.12992126043454,-25.906077734668486,2019-03-31 03:55:11,1
9533,584,625,7547,-6.747408534959263,-44.4263327492161,2019-02-07 12:00:37,0
9534,793,1130,3829,-77.90544230250563,11.216194907689527,2019-11-05 23:16:34,1
9535,287,669,7663,-68.65335355941862,8.993910409688283,2019-08-22 12:42:41,0
9536,690,928,3845,21.46217426390514,-86.98107768407665,2019-06-01 23:37:51,0
9537,64,974,7133,-62.07793156808284,-55.585066533995715,2019-03-27 23:19:35,0
9538,990,50,7797,-3.0050880671135047,132.76727953618814,2019-08-26 05:04:01,0
9539,749,912,7543,87.33096214064773,-162.24638030190397,2019-04-25 01:19:27,0
9540,5,1041,6841,-77.43098011304116,-118.1996631021109,2019-05-14 10:05:26,0
9541,282,563,1388,79.9304305189456,28.475954292327202,2019-10-03 11:21:26,0
9542,132,1201,3686,51.7005435059516,-85.84385643526362,2019-05-06 23:59:47,0
9543,965,1508,6817,-70.1814238890687,109.30386375212709,2019-04-13 02:26:54,0
9544,267,973,7795,-17.429565902947573,-165.57486901473663,2019-08-02 00:00:53,0
9545,18,715,9975,-68.95340274480283,31.431810840413277,2019-12-21 21:37:32,0
9546,493,978,6927,-30.085273699247637,-50.50068575256344,2019-02-01 19:02:50,0
9547,703,451,6345,-69.12919988809384,63.32168965851898,2019-10-12 12:04:29,0
9548,84,82,5235,-2.0282001430035024,87.70433965336667,2019-12-21 16:23:27,1
9549,994,1562,4290,-87.89973079597272,97.15204879978319,2019-09-09 09:09:05,0
9550,401,1022,5873,-67.02838080428381,165.0551424503115,2019-08-05 14:55:47,0
9551,978,1849,2340,-40.63018834709615,-111.43546726423041,2019-11-12 06:47:51,1
9552,200,98,6155,46.05813529477149,-133.87265600996238,2019-05-19 10:14:15,0
9553,789,266,2346,19.513210066015432,-137.1064246207203,2019-05-08 19:46:16,0
9554,452,1475,8470,-86.39407174115189,170.61279184937882,2019-06-14 09:24:18,1
9555,13,265,5678,44.32351596504782,18.798556211238065,2019-03-19 08:39:32,0
9556,821,693,5602,6.693898499627622,-122.11497556443882,2019-04-02 11:07:12,1
9557,251,1358,603,81.28796005024742,30.391088092841244,2019-02-19 05:02:09,0
9558,165,530,9052,1.4188753064967017,119.43425168337063,2019-11-12 19:48:27,0
9559,854,75,3635,-29.958108184849735,-21.396626713642462,2019-10-30 23:36:22,1
9560,674,540,7673,-60.670798895746856,-28.157272308198287,2019-07-13 01:01:52,0
9561,600,466,7577,-36.33973181328275,151.58007968388745,2019-03-16 14:58:19,0
9562,182,311,9762,-86.84769997957731,-42.000158490038956,2019-03-26 21:15:21,0
9563,523,1950,6080,-16.06003959951316,-11.886073704843596,2019-07-04 16:00:15,0
9564,281,45,2072,-55.15904921900612,60.20167468794813,2019-06-23 14:34:24,1
9565,903,1992,3268,48.10178030817184,-47.36557740335104,2019-11-07 09:53:55,0
9566,622,1900,1231,-28.162811900680126,134.4115301639328,2019-02-06 09:53:02,1
9567,604,973,8911,-22.66138273985287,-167.28553673876095,2019-11-18 00:08:50,1
9568,156,1811,2903,-33.887697815518706,42.65069014960477,2019-05-30 20:28:58,0
9569,5,66,3691,58.93144747436898,162.50957268979403,2019-01-17 12:58:02,1
9570,496,356,367,-55.89572067470918,42.83233161181715,2019-09-13 05:24:36,0
9571,381,1814,9878,41.18695629214079,16.274857662582605,2019-03-30 23:40:15,1
9572,429,1718,9763,-86.2573096898894,-134.65368089932713,2019-07-19 22:53:42,0
9573,499,1692,315,-54.1450026325676,130.58655035364438,2019-12-14 14:37:41,0
9574,409,373,8586,-59.156087194620696,-126.19567467338807,2019-01-19 20:55:41,1
9575,854,896,5178,19.221513194589008,-154.8916482925061,2019-04-23 03:30:10,0
9576,716,651,698,25.988094086202864,139.90076837272568,2019-06-24 21:05:08,0
9577,260,604,3352,71.30435697435917,-175.52897412527895,2019-09-27 00:37:29,0
9578,54,1487,9406,-89.9029188234394,131.94709620815615,2019-05-25 06:10:46,1
9579,689,1433,3110,-5.41567765766456,-144.02924042706266,2019-10-15 16:41:59,0
9580,266,807,8764,4.622131766963918,72.45423010836365,2019-06-05 00:30:55,0
9581,306,927,6360,-30.64187432048091,109.2806031457456,2019-05-13 13:34:11,0
9582,998,937,2007,17.060428866998294,-128.06362453002598,2019-02-21 16:23:15,0
9583,584,1866,1007,74.2016393835882,91.1077438382406,2019-07-16 05:09:03,0
9584,656,120,5516,27.43363339889268,-164.84337591958703,2019-09-27 10:57:55,0
9585,339,1307,8844,-60.227009315628344,95.86736481817661,2019-11-02 19:19:36,1
9586,428,546,2556,20.272111490442953,4.179658184970975,2019-07-04 22:18:34,0
9587,881,1306,2663,14.113868326511664,81.65392800913946,2019-06-26 13:08:04,0
9588,861,352,4301,2.273734966373027,-71.69520205001174,2019-08-12 08:19:11,0
9589,186,665,9925,-5.201335653315482,-30.10330339532399,2019-10-24 14:49:50,0
9590,528,1455,7001,-81.1768876959021,28.8273415796653,2019-07-25 18:57:20,0
9591,535,685,1000,-43.294190336723716,158.04775990286032,2019-01-01 00:58:47,1
9592,865,767,3580,-1.0937296834584203,135.79978089301693,2019-08-31 09:06:30,1
9593,338,409,963,78.9052257218382,169.22945596643376,2019-05-02 13:03:54,0
9594,767,251,1161,82.37634722974533,179.51882884257765,2019-11-04 20:54:47,0
9595,650,1482,4888,11.031948613023374,-101.82806513432452,2019-05-30 16:48:53,1
9596,276,780,3103,-33.62460066727973,-153.9484621864642,2019-05-12 14:51:34,0
9597,993,280,3146,31.322954869000426,-159.8660647305478,2019-07-21 12:22:58,0
9598,158,191,2188,75.70173574260278,170.66255557094445,2019-01-26 14:09:59,0
9599,427,1333,4535,51.53937551206482,-67.05278051943208,2019-06-23 02:27:43,1
9600,215,882,5,58.1402653454183,-3.004816565568376,2019-10-09 05:27:37,0
9601,603,1080,8266,29.308806505194624,118.1022554450144,2019-08-23 21:43:50,0
9602,900,781,5325,-29.382037239503205,-57.484695552393774,2019-11-20 06:11:15,0
9603,280,829,754,38.374011983198244,-35.5877306201055,2019-08-11 06:41:57,1
9604,343,819,7304,-14.105182361607618,-123.36468491948851,2019-08-25 14:26:31,1
9605,138,222,9538,-38.756408715476326,133.0277185906902,2019-02-09 13:20:13,1
9606,716,1627,7575,50.72378425474116,51.07841607401926,2019-12-19 06:21:04,1
9607,150,950,1446,-54.409328985241615,-153.6384305976725,2019-12-16 14:22:53,0
9608,441,1114,7371,-59.2536235813341,-80.27568719694655,2019-08-26 20:35:49,0
9609,382,1405,5920,-9.868781285250392,-118.6408244545014,2019-09-04 19:44:38,0
9610,77,1531,8886,-50.489705702503905,-70.5535298736254,2019-06-23 22:49:24,0
9611,306,1907,2988,-33.39573445160337,129.780734022366,2019-06-18 07:45:46,0
9612,885,486,1174,58.206763349797626,69.47397609185634,2019-09-05 06:07:05,0
9613,169,1238,2015,35.324436198026135,-53.70800463656198,2019-11-19 07:58:19,0
9614,815,389,6596,35.376967878017666,-122.654966743219,2019-02-25 17:10:22,0
9615,203,504,5871,-49.016385185154746,-115.77025866576489,2019-09-19 18:14:02,1
9616,62,1298,4523,-32.43821694647878,-159.91338929867823,2019-03-10 14:21:26,0
9617,88,1764,5544,-9.974827099105283,-55.09152020097973,2019-10-15 22:50:13,0
9618,314,654,7559,-48.18372470292934,81.00130711123614,2019-01-05 03:46:58,0
9619,911,352,2587,-19.814181575077725,138.37077539670173,2019-09-26 21:26:52,0
9620,936,1072,4500,76.34207981434898,-170.06087886503462,2019-02-24 21:40:04,0
9621,37,1591,9183,52.563049276279884,-36.8774331867202,2019-11-16 18:19:37,0
9622,284,1707,3878,-4.086056131157278,-107.33840511404662,2019-11-09 15:36:34,0
9623,76,1938,8069,14.716395668946092,2.609648029517558,2019-07-27 17:18:33,0
9624,131,1977,4368,31.52484473581866,-103.8217705347081,2019-03-30 14:24:36,0
9625,929,796,8797,-84.19444569123469,-128.31735112789886,2019-09-18 02:08:07,0
9626,637,1234,5223,30.555322490085842,-168.3187596850128,2019-06-29 06:14:31,1
9627,209,1723,9241,-59.21113399887565,95.45422036927204,2019-11-27 14:34:04,0
9628,654,864,985,-35.56395364134842,0.6898462452149943,2019-10-15 21:54:11,0
9629,19,559,2470,74.78804584290341,-129.81833865554523,2019-07-05 15:59:51,1
9630,68,467,8924,-0.8300276621352651,15.11216976014478,2019-07-02 12:13:03,0
9631,349,1571,5769,27.141731737993865,157.63798767261233,2019-08-06 20:59:36,0
9632,519,8,7263,55.802255215827586,-20.968467521193304,2019-01-13 12:14:01,0
9633,144,1700,2562,39.54050704299914,-134.35171360545303,2019-05-29 10:37:12,0
9634,392,358,9565,-34.83789359980628,-164.70165863707712,2019-09-15 18:50:03,0
9635,354,269,438,-51.73850996189261,64.68863695688407,2019-04-02 03:17:17,0
9636,919,822,7659,46.09783175749914,-76.82687081890221,2019-11-25 16:51:21,0
9637,317,1003,6598,-83.0940384999677,-174.63744406510864,2019-06-29 04:01:59,1
9638,428,1387,2162,44.60401670171936,-57.17900245059454,2019-08-14 14:13:17,1
9639,37,982,1410,-7.557266977613679,-76.2919812923017,2019-06-04 18:21:58,1
9640,678,1322,2911,-9.404700518339752,-149.8848397684637,2019-10-21 02:12:43,1
9641,370,1006,5660,27.739824978054614,-160.4218494174528,2019-06-23 04:43:36,0
9642,954,998,217,87.18613691641059,49.02929322519671,2019-09-30 11:10:38,0
9643,953,274,201,77.96125741487432,-56.90927909396186,2019-03-25 23:33:14,0
9644,921,1106,4307,-63.44888314230644,-79.4245350227634,2019-01-15 16:22:11,0
9645,393,892,6004,8.853524784034036,-4.447690865891161,2019-02-20 02:15:40,0
9646,731,12,4420,-66.12543350242414,6.927347912776725,2019-07-03 23:07:45,1
9647,528,966,285,-4.498967061836339,-159.94053559370963,2019-12-21 10:01:29,0
9648,966,262,5496,86.09638722440718,-41.67346238370982,2019-04-01 01:31:47,1
9649,341,322,5243,-44.77233131997756,-176.8762247875661,2019-02-26 06:52:32,0
9650,330,1244,208,-80.29464432559948,113.83407379000795,2019-08-01 02:17:20,0
9651,691,1685,197,-24.97943805108858,16.198019014860932,2019-07-19 09:07:05,0
9652,245,668,4759,30.330409535919273,59.11496539192191,2019-05-26 01:24:49,0
9653,612,286,2952,24.93009139885433,80.13403565285142,2019-08-14 03:54:30,0
9654,474,1185,1181,-9.786959105876718,-145.00514172525178,2019-06-29 16:28:49,0
9655,824,1359,4784,-1.9629867419640448,-110.28086081724334,2019-09-06 11:28:50,0
9656,190,1866,3711,38.788351558911614,-134.8837945130142,2019-03-04 12:59:36,0
9657,553,341,1895,-12.422501485713155,25.426808152823355,2019-08-02 00:50:17,0
9658,223,111,2078,35.63375877866281,-177.5963341505353,2019-08-23 13:40:04,0
9659,990,929,6913,1.6166807080279,-10.714569805949537,2019-07-27 18:21:24,0
9660,920,753,5120,-54.46409846245524,128.0567550560835,2019-07-05 02:09:58,0
9661,893,1641,6950,4.968039011104324,-88.86791291077338,2019-02-27 12:42:30,0
9662,201,1221,4392,-35.14409575514987,77.27657861093121,2019-07-19 21:07:47,0
9663,888,972,777,77.78814415363439,146.64443287664608,2019-06-01 04:49:28,0
9664,401,534,8075,-66.5033221968212,167.09121964060176,2019-04-01 23:44:57,1
9665,202,1388,2953,-33.21458313745705,-159.70882782338967,2019-03-20 10:23:12,0
9666,994,1477,8243,-45.54137422124314,89.29671023608068,2019-01-18 09:28:29,0
9667,85,1135,6149,80.00698801033707,76.76411972732461,2019-05-15 23:38:19,0
9668,603,420,8559,55.386052967415395,18.607079756978777,2019-01-01 06:13:47,0
9669,318,1174,4175,21.21531391210577,-63.94900584584829,2019-09-16 03:34:55,0
9670,159,544,9197,-73.756873149289,-99.01874440295097,2019-03-16 20:38:47,1
9671,214,684,367,61.42807767750287,46.365310533032385,2019-05-12 11:47:44,0
9672,86,347,9478,-45.84621781694087,-37.993387872114965,2019-08-05 00:28:26,0
9673,185,853,3795,-60.25397925459622,-68.05487464116881,2019-03-25 14:54:15,0
9674,778,536,523,69.42914855471159,-162.63463721571753,2019-03-19 10:21:12,1
9675,19,1867,6749,-31.557012860517155,80.88478446436557,2019-02-04 22:34:32,1
9676,290,1554,498,-66.5375556534716,49.118175157219724,2019-04-10 15:45:38,0
9677,181,1753,5077,67.17765753673152,-112.43218583768,2019-12-06 06:53:17,0
