id,user_id,topic_id,created_at
7265,70,CAMP,13:05:30.000
7266,620,HCSG,1:22:22.000
7267,337,CLRB,19:18:59.000
7268,389,EFSC,23:23:29.000
7269,340,INTG,22:31:09.000
7270,937,JTA,7:17:36.000
7271,893,OEC,22:31:48.000
7272,149,ZSAN,13:34:35.000
7273,669,FTHI,4:35:23.000
7274,625,FTD,0:07:09.000
7275,108,BNJ,23:45:42.000
7276,574,GATX,12:48:13.000
7277,68,PXI,3:24:06.000
7278,516,CPAH,0:04:25.000
7279,530,HPP,14:50:15.000
7280,34,ABR^A,23:20:11.000
7281,724,CHK^D,8:41:32.000
7282,585,MLP,3:12:46.000
7283,174,BAC^D,20:59:09.000
7284,369,GWRS,15:45:07.000
7285,289,CMCO,18:03:44.000
7286,290,NM^H,2:01:17.000
7287,500,CAMP,1:13:30.000
7288,390,SBR,19:55:22.000
7289,645,DXLG,19:11:52.000
7290,843,WSTG,19:05:54.000
7291,732,UNAM,3:09:10.000
7292,512,FEX,6:10:52.000
7293,893,CLAC,9:19:13.000
7294,925,ADC,5:30:48.000
7295,513,IDSY,10:58:29.000
7296,127,BLD,1:09:47.000
7297,251,CEM,20:09:14.000
7298,545,USB^M,1:39:37.000
7299,327,DXJS,5:20:25.000
7300,547,ORLY,6:52:18.000
7301,702,JPM^F,18:47:19.000
7302,514,CLRB,20:38:54.000
7303,326,CTU,5:01:09.000
7304,99,KBWB,2:04:35.000
7305,10,GLOB,15:14:58.000
7306,159,SIG,1:42:39.000
7307,528,MOBL,21:37:41.000
7308,872,FNCX,14:50:22.000
7309,704,OMCL,19:48:34.000
7310,35,ONVO,7:56:06.000
7311,648,AMH^F,4:18:05.000
7312,656,GFA,9:03:49.000
7313,478,HZO,14:29:36.000
7314,306,CNMD,16:51:42.000
7315,604,TWI,20:40:15.000
7316,335,WLB,5:57:59.000
7317,361,IMKTA,3:17:45.000
7318,908,ICHR,19:06:48.000
7319,657,PPH,6:33:56.000
7320,723,KBWY,19:28:33.000
7321,516,CNX,1:31:12.000
7322,305,HGT,10:25:07.000
7323,341,PENN,13:47:01.000
7324,337,FLOW,23:07:53.000
7325,287,SHAK,3:47:34.000
7326,76,SBR,13:14:00.000
7327,695,FWP,7:04:37.000
7328,108,AAT,0:59:50.000
7329,561,NTC,18:49:51.000
7330,330,LMAT,14:22:34.000
7331,751,CBT,2:18:03.000
7332,787,REXX,18:45:29.000
7333,738,CAE,10:19:58.000
7334,179,INSG,8:23:44.000
7335,509,NEE^C,3:22:20.000
7336,749,MYOK,6:41:55.000
7337,505,AXSM,15:32:41.000
7338,103,FLOW,13:47:25.000
7339,230,CHRW,18:18:11.000
7340,902,CAC,22:42:51.000
7341,559,PTGX,23:02:51.000
7342,298,QUAD,0:48:53.000
7343,16,BANFP,9:31:29.000
7344,731,MTG,11:12:27.000
7345,506,WMGI,3:12:41.000
7346,821,JTA,12:08:48.000
7347,499,UNAM,10:36:32.000
7348,422,PPG,22:58:47.000
7349,98,URBN,22:05:40.000
7350,555,CMRE,7:05:34.000
7351,444,BAC^I,10:40:42.000
7352,85,BAM,15:20:07.000
7353,781,GM,15:11:54.000
7354,311,CNX,3:05:24.000
7355,102,URBN,2:22:38.000
7356,604,MOBL,15:40:22.000
7357,591,VEEV,4:35:59.000
7358,761,DORM,17:15:51.000
7359,496,CIR,16:57:17.000
7360,772,NURO,14:18:21.000
7361,725,MSLI,19:33:48.000
7362,84,PMD,0:29:02.000
7363,797,ELVT,13:49:48.000
7364,568,ASML,7:14:20.000
7365,697,NDLS,7:57:11.000
7366,724,REXX,23:55:54.000
7367,52,VALE.P,13:42:34.000
7368,328,BCE,9:28:08.000
7369,276,WMGI,18:15:51.000
7370,382,DXJS,3:16:40.000
7371,543,NVDQ,2:46:43.000
7372,672,AFW.CL,2:49:50.000
7373,947,FTD,8:36:59.000
7374,712,COST,9:55:14.000
7375,398,NICE,15:49:21.000
7376,882,NUO,6:31:32.000
7377,480,COST,6:42:53.000
7378,776,SRUN,15:42:45.000
7379,725,PGTI,6:46:10.000
7380,353,ONVO,0:44:00.000
7381,471,DFS,17:01:04.000
7382,139,AAT,14:53:44.000
7383,846,FBR,19:44:20.000
7384,795,FORD,10:04:30.000
7385,453,RVEN,4:27:19.000
7386,543,VSDA,9:13:31.000
7387,210,GFA,15:04:42.000
7388,595,GCO,13:24:20.000
7389,543,LDRI,9:56:44.000
7390,567,DHT,15:13:36.000
7391,889,FIS,13:48:34.000
7392,946,SHLX,0:43:52.000
7393,799,HAE,10:39:42.000
7394,996,NVG,8:55:59.000
7395,684,NVG,9:13:35.000
7396,711,BAC^I,22:29:12.000
7397,589,IFGL,1:27:11.000
7398,151,TLP,17:16:52.000
7399,694,ICHR,15:43:18.000
7400,164,GCVRZ,13:12:47.000
7401,352,EVOK,11:40:51.000
7402,337,EROS,0:00:39.000
7403,842,CDR,7:39:35.000
7404,154,ATTO,9:27:27.000
7405,717,DTY,15:02:55.000
7406,982,VTVT,3:42:59.000
7407,65,NURO,5:25:04.000
7408,153,SBR,3:21:10.000
7409,974,EMCG,17:14:07.000
7410,981,ELVT,7:48:21.000
7411,383,PFLT,23:49:04.000
7412,443,IPCC,16:00:41.000
7413,923,NMS,12:01:15.000
7414,592,SAJA,21:54:33.000
7415,690,HIVE,1:13:51.000
7416,835,INTG,0:07:39.000
7417,842,AOI,11:59:40.000
7418,370,STMP,0:12:47.000
7419,45,APOPW,14:47:23.000
7420,282,MLP,17:16:37.000
7421,855,BRK.B,22:09:13.000
7422,834,HTF,8:16:22.000
7423,221,BMRC,18:06:33.000
7424,769,SHAK,1:04:21.000
7425,489,VMI,4:06:39.000
7426,45,CNXC,14:10:51.000
7427,373,SRF,6:04:06.000
7428,46,ESBK,18:03:30.000
7429,734,FJP,19:02:38.000
7430,774,ZN,8:56:24.000
7431,593,TSM,13:31:22.000
7432,946,ENIC,19:21:27.000
7433,298,BAC^I,14:35:47.000
7434,303,CLW,5:00:54.000
7435,818,MPVD,15:15:17.000
7436,499,GLYC,3:14:44.000
7437,872,AMNB,5:26:24.000
7438,578,HAE,16:24:21.000
7439,567,PRTO,7:36:33.000
7440,307,BOOT,8:50:56.000
7441,108,DTK,3:03:02.000
7442,816,GCH,22:14:29.000
7443,202,EGBN,21:29:55.000
7444,603,GATX,15:07:11.000
7445,105,EQGP,6:02:55.000
7446,694,NEE^C,2:23:34.000
7447,893,FBSS,9:42:39.000
7448,718,WLDN,1:14:57.000
7449,76,SHLX,2:49:29.000
7450,295,FWP,0:25:49.000
7451,745,ERII,0:41:23.000
7452,794,PPG,14:51:33.000
7453,598,ETW,11:10:50.000
7454,234,EVOK,1:05:04.000
7455,936,HZO,16:05:32.000
7456,25,TLP,20:25:47.000
7457,195,EVOK,17:42:38.000
7458,90,SILC,16:23:43.000
7459,394,CPAH,23:01:31.000
7460,38,ALL^D,7:57:20.000
7461,929,TBI,13:44:26.000
7462,516,AMCN,13:43:31.000
7463,207,BRK.B,12:12:55.000
7464,902,BABA,2:42:35.000
7465,312,HIMX,1:49:56.000
7466,880,ZSAN,3:17:08.000
7467,252,REN           ,20:39:14.000
7468,953,MKTX,20:56:17.000
7469,213,DFS,3:55:31.000
7470,966,PRLB,11:45:45.000
7471,220,RAIL,6:14:30.000
7472,55,GMS,11:04:34.000
7473,650,MZOR,15:35:02.000
7474,348,RADA,21:54:27.000
7475,28,NLST,0:07:40.000
7476,799,HIIQ,17:29:45.000
7477,83,CAE,0:12:38.000
7478,624,FTHI,13:07:34.000
7479,230,TSEM,9:43:23.000
7480,878,KMX,19:15:13.000
7481,539,ALL^D,21:01:54.000
7482,13,NOV,10:34:19.000
7483,416,IDSY,4:20:54.000
7484,754,OASM,22:41:44.000
7485,117,JTA,21:09:32.000
7486,186,CYCC,21:53:15.000
7487,383,AJRD,15:57:53.000
7488,682,CUK,4:59:50.000
7489,750,OMCL,8:05:26.000
7490,568,FLOW,9:20:19.000
7491,822,RST,12:09:20.000
7492,850,PMD,4:14:17.000
7493,964,ECA,8:24:57.000
7494,514,SILC,14:52:37.000
7495,76,HCN,16:11:26.000
7496,727,GOF,11:51:52.000
7497,100,TWNKW,9:18:00.000
7498,26,DHT,19:31:30.000
7499,343,MOBL,6:59:51.000
7500,919,AUY,19:23:49.000
7501,204,TBI,17:21:37.000
7502,648,DTY,9:33:38.000
7503,799,COE,11:12:49.000
7504,542,PXI,6:33:40.000
7505,902,CTU,5:25:16.000
7506,8,LGND,13:10:27.000
7507,170,CNXC,18:39:01.000
7508,134,CLAC,15:21:50.000
7509,914,SMED,23:19:25.000
7510,961,PFLT,12:40:00.000
7511,786,I,18:15:41.000
7512,300,DXJS,16:53:49.000
7513,546,ASGN,12:39:40.000
7514,775,PMD,11:27:44.000
7515,258,AXSM,3:13:23.000
7516,508,DORM,9:57:16.000
7517,807,RRR,21:34:10.000
7518,10,SNLN,12:35:45.000
7519,64,BIP,0:45:54.000
7520,421,KEM,9:02:12.000
7521,477,CYTX,20:10:30.000
7522,228,AAV,20:06:15.000
7523,875,PMD,9:34:30.000
7524,41,URBN,17:28:24.000
7525,436,topic_id,13:29:11.000
7526,938,PTGX,5:02:04.000
7527,10,STMP,2:57:26.000
7528,672,FCB,1:59:56.000
7529,188,NEE^J,14:44:11.000
7530,643,PNNT,4:20:10.000
7531,901,PSTB,11:19:27.000
7532,171,KTF,0:08:44.000
7533,600,SRET,14:29:10.000
7534,908,TSEM,9:10:35.000
7535,327,CCP,22:08:22.000
7536,25,JPM^E,0:10:22.000
7537,375,STMP,14:43:50.000
7538,975,BAC^D,3:10:40.000
7539,635,URBN,0:36:21.000
7540,700,HTA,15:48:58.000
7541,162,JNCE,19:00:29.000
7542,936,EROS,9:36:35.000
7543,709,FNCX,0:55:07.000
7544,657,RARX,8:16:03.000
7545,47,PPH,16:53:51.000
7546,50,NYLD.A,23:55:28.000
7547,509,BRK.B,18:57:38.000
7548,985,ORG,21:02:51.000
7549,989,FRME,3:44:30.000
7550,99,FNCX,21:38:43.000
7551,403,AKO.B,18:38:22.000
7552,975,IFGL,0:39:27.000
7553,873,GG,3:57:47.000
7554,687,CAI,3:28:54.000
7555,141,NQ,14:59:26.000
7556,779,VTVT,8:50:52.000
7557,359,HPP,12:59:40.000
7558,831,TTEC,8:21:03.000
7559,14,AIRG,17:20:20.000
7560,263,FTD,10:53:34.000
7561,580,ETW,4:34:43.000
7562,360,RCII,21:26:48.000
7563,675,CLIR,18:39:02.000
7564,593,COWN,1:10:40.000
7565,762,CYTX,2:28:22.000
7566,532,URBN,15:40:14.000
7567,85,FIV,11:18:03.000
7568,294,EV,7:26:41.000
7569,502,WTFCM,16:48:59.000
7570,80,WTFCM,7:00:59.000
7571,867,PERI,4:45:09.000
7572,203,CUK,8:00:07.000
7573,713,GPT^A,6:16:41.000
7574,330,TNDM,6:31:27.000
7575,394,PPG,18:48:53.000
7576,760,GM,13:28:33.000
7577,429,BV,12:14:31.000
7578,371,SYY,16:58:35.000
7579,283,GCO,19:02:55.000
7580,242,PHD,3:01:01.000
7581,557,EXAS,22:27:41.000
7582,653,BAS,0:08:44.000
7583,48,PAVMW,4:51:57.000
7584,507,PHD,5:07:47.000
7585,481,LMNR,13:00:20.000
7586,146,LMNR,21:55:53.000
7587,379,GLOB,20:45:21.000
7588,405,PPH,6:30:28.000
7589,945,TNP^E,16:32:48.000
7590,628,ECA,6:46:57.000
7591,888,UNP,22:48:39.000
7592,636,TWX,3:55:02.000
7593,409,GMS,15:35:47.000
7594,816,BMRC,23:29:37.000
7595,74,ABY,7:45:39.000
7596,504,PCN,16:42:53.000
7597,261,EGBN,5:11:42.000
7598,214,CHK^D,12:06:12.000
7599,865,FIV,15:12:47.000
7600,183,NYMTO,17:22:41.000
7601,492,AMAG,4:07:13.000
7602,354,WLB,11:21:29.000
7603,552,JSM,16:58:58.000
7604,321,HIVE,4:22:03.000
7605,508,TISI,13:51:44.000
7606,560,FNJN,6:41:22.000
7607,503,NLST,23:38:46.000
7608,404,GENE,6:56:08.000
7609,387,TSNU,17:36:02.000
7610,136,BLL,22:40:53.000
7611,275,COST,14:21:26.000
7612,61,PHI,10:12:13.000
7613,69,PETS,23:28:46.000
7614,995,VFC,17:09:24.000
7615,333,REN           ,17:01:12.000
7616,894,BV,4:06:57.000
7617,706,GG,9:47:21.000
7618,520,EBSB,6:35:44.000
7619,750,RGSE,1:07:10.000
7620,429,DTK,12:31:30.000
7621,699,UNP,13:48:04.000
7622,772,VTVT,23:48:55.000
7623,598,NCTY,2:41:43.000
7624,926,NEE^J,14:45:11.000
7625,738,STAR^D,3:02:50.000
7626,414,ABEO,3:22:01.000
7627,555,GLYC,22:32:38.000
7628,61,NICE,1:25:29.000
7629,108,GFA,4:29:32.000
7630,191,WAT,23:50:20.000
7631,983,ESG,14:22:55.000
7632,218,CNXC,8:19:55.000
7633,204,GLYC,14:09:15.000
7634,351,PGTI,10:11:32.000
7635,527,HZO,19:36:40.000
7636,686,USB^M,22:35:20.000
7637,615,ECA,15:36:13.000
7638,485,WIA,14:09:19.000
7639,873,NVG,20:35:43.000
7640,499,EMCG,11:47:19.000
7641,996,CMCO,1:17:12.000
7642,64,SYY,10:10:53.000
7643,603,EXPD,4:05:27.000
7644,187,PERI,11:03:54.000
7645,382,MSLI,7:23:27.000
7646,217,USB^M,10:34:30.000
7647,65,GNMK,19:30:04.000
7648,138,ADNT,14:57:18.000
7649,80,CNX,16:31:40.000
7650,12,DEA,2:43:16.000
7651,176,SMED,0:47:30.000
7652,899,ESG,5:26:17.000
7653,773,WSBC,6:48:30.000
7654,124,STAR^D,2:01:24.000
7655,439,EXC,1:14:03.000
7656,536,EXC,19:28:35.000
7657,773,CNX,22:21:25.000
7658,235,GMS,20:52:08.000
7659,27,BANFP,21:31:42.000
7660,415,HCKT,10:30:43.000
7661,90,IFGL,15:46:10.000
7662,517,ENIC,4:28:49.000
7663,335,MCS,21:38:12.000
7664,118,TSEM,12:21:18.000
7665,352,TCFC,11:08:20.000
7666,847,RADA,14:05:46.000
7667,201,NVDQ,8:40:26.000
7668,207,GOF,8:08:51.000
7669,565,DGII,15:00:56.000
7670,550,NUM,22:52:49.000
7671,863,EMCG,2:29:48.000
7672,118,KBWB,14:58:05.000
7673,819,NYLD.A,18:13:56.000
7674,605,VCEL,5:32:45.000
7675,338,CNXC,12:06:56.000
7676,418,KEM,22:32:41.000
7677,446,PMD,6:12:19.000
7678,748,MPLX,13:44:36.000
7679,976,STAF,17:09:26.000
7680,196,WIA,6:32:36.000
7681,830,INSW,18:42:10.000
7682,990,SMED,10:25:46.000
7683,650,MLP,20:45:59.000
7684,899,PHD,14:19:18.000
7685,172,BIP,21:20:10.000
7686,211,TI.A,2:31:40.000
7687,82,NMS,18:20:31.000
7688,480,CPAAW,4:12:53.000
7689,749,SNDX,9:41:27.000
7690,286,VMW,11:31:27.000
7691,862,HIMX,20:49:07.000
7692,272,TLP,20:13:02.000
7693,486,PTGX,17:36:24.000
7694,87,SNGXW,5:39:23.000
7695,602,COST,18:56:27.000
7696,125,AEM,22:40:10.000
7697,454,JTA,23:02:58.000
7698,97,AVGO,14:15:27.000
7699,58,STAR^D,14:29:01.000
7700,82,SRCLP,16:23:26.000
7701,988,DMPI,6:32:54.000
7702,82,EFSC,11:20:19.000
7703,132,MCC,13:02:27.000
7704,971,NQ,11:43:26.000
7705,998,HONE,0:22:01.000
7706,974,VEDL,1:56:04.000
7707,713,INSW,19:16:22.000
7708,887,SNLN,11:57:13.000
7709,849,SRCLP,20:06:50.000
7710,372,ENDP,6:16:03.000
7711,821,HTF,4:25:15.000
7712,509,GWB,13:35:19.000
7713,627,THG,3:16:46.000
7714,646,FWP,16:41:50.000
7715,744,ASGN,13:03:55.000
7716,597,POWL,12:08:51.000
7717,385,SRCLP,8:52:30.000
7718,193,XRM,23:36:20.000
7719,268,VMW,23:30:37.000
7720,711,MEDP,20:03:53.000
7721,721,PSTB,19:18:33.000
7722,566,ORLY,15:00:49.000
7723,702,AVGO,16:55:39.000
7724,480,TBBK,9:43:30.000
7725,554,HCSG,3:59:15.000
7726,296,AMAG,20:32:02.000
7727,363,PMD,11:29:11.000
7728,821,BV,23:55:03.000
7729,164,ADNT,21:55:10.000
7730,150,ABR^A,0:53:48.000
7731,548,BAC^D,15:51:55.000
7732,846,SYY,14:13:05.000
7733,545,CTV,7:43:48.000
7734,928,CAC,19:00:45.000
7735,895,EVOK,12:30:54.000
7736,464,TTEC,0:11:36.000
7737,507,DQ,20:57:52.000
7738,98,HPP,8:19:13.000
7739,699,INGR,1:44:21.000
7740,406,WIA,18:12:31.000
7741,827,ETW,20:53:27.000
7742,583,ESG,9:44:37.000
7743,853,AMMA,1:22:25.000
7744,528,ORG,8:38:03.000
7745,571,KBWP,1:26:17.000
7746,651,CBM,13:15:18.000
7747,947,BXMX,21:51:07.000
7748,571,KBWB,18:24:27.000
7749,462,BGT,14:08:45.000
7750,351,BFO,5:34:29.000
7751,283,MLP,17:08:02.000
7752,541,JCI,13:26:06.000
7753,652,BRK.B,19:01:55.000
7754,867,IPHI,0:03:07.000
7755,979,KBWY,23:50:19.000
7756,724,RST,7:18:10.000
7757,439,ASGN,2:16:41.000
7758,885,SHO,0:56:30.000
7759,354,NBD,23:48:30.000
7760,706,ALR^B,12:48:22.000
7761,297,VSTO,5:01:36.000
7762,730,ORG,12:36:39.000
7763,554,URBN,9:06:22.000
7764,969,ADNT,3:20:38.000
7765,254,GFA,6:21:54.000
7766,655,BGT,8:44:30.000
7767,764,ETW,20:05:36.000
7768,37,WSBC,9:02:28.000
7769,808,JSM,12:47:12.000
7770,161,WMGI,12:28:41.000
7771,681,BFO,20:40:56.000
7772,650,CNX,17:41:10.000
7773,989,SPWR,16:12:43.000
7774,261,CLNS^D,2:06:14.000
7775,688,CUK,10:19:21.000
7776,163,VECO,6:19:31.000
7777,193,PBFX,12:29:29.000
7778,231,IMKTA,3:19:19.000
7779,332,ASGN,5:14:56.000
7780,392,FIG,13:04:21.000
7781,308,VVI,14:22:30.000
7782,949,KMX,8:53:30.000
7783,547,AMH^F,17:48:20.000
7784,170,ETW,13:29:12.000
7785,237,ENIC,14:40:39.000
7786,658,BOOT,1:14:02.000
7787,547,GNMK,15:10:39.000
7788,732,SRET,4:45:46.000
7789,6,AJRD,7:41:31.000
7790,17,IMRN,3:13:10.000
7791,886,PRLB,20:40:03.000
7792,849,FBSS,19:47:47.000
7793,91,UTF,23:53:48.000
7794,555,APOPW,17:32:24.000
7795,225,AOI,0:28:46.000
7796,201,MLP,17:13:21.000
7797,582,BLL,6:46:55.000
7798,131,HZO,7:48:50.000
7799,197,SMED,16:23:01.000
7800,522,CAE,15:09:11.000
7801,468,HEBT,11:30:58.000
7802,209,ZSAN,6:37:55.000
7803,44,ALR^B,0:29:37.000
7804,281,FTD,7:35:49.000
7805,16,EXAS,22:11:14.000
7806,510,RADA,14:06:16.000
7807,863,TTEC,19:49:48.000
7808,877,WABC,13:02:52.000
7809,360,BAC^D,2:32:18.000
7810,646,RMP,5:54:36.000
7811,193,ITUS,0:07:23.000
7812,629,EPR^C,4:50:22.000
7813,525,CUK,4:40:55.000
7814,354,IFGL,1:13:14.000
7815,460,EFSC,13:00:56.000
7816,432,ALR^B,18:29:47.000
7817,559,GG,5:33:47.000
7818,602,RRR,14:10:49.000
7819,490,COE,14:43:41.000
7820,441,GG,10:21:09.000
7821,914,TOUR,9:45:37.000
7822,543,AQXP,18:46:02.000
7823,313,GCH,6:37:01.000
7824,846,GENE,14:25:45.000
7825,419,AOI,13:49:02.000
7826,531,VIGI,0:37:20.000
7827,409,WMGI,14:50:18.000
7828,458,VMW,12:00:38.000
7829,639,SAJA,10:31:06.000
7830,131,FNJN,4:26:09.000
7831,267,AJRD,14:41:22.000
7832,37,INTC,4:50:04.000
7833,710,TSEM,19:06:30.000
7834,997,FEX,18:58:24.000
7835,466,LBTYK,9:06:41.000
7836,627,BR,23:58:30.000
7837,455,ADC,5:06:28.000
7838,982,VECO,17:43:21.000
7839,156,DXJS,14:45:35.000
7840,575,AQXP,19:23:20.000
7841,886,DYNT,5:27:19.000
7842,459,FIV,17:19:48.000
7843,932,CYCCP,18:32:35.000
7844,379,QUAD,18:08:30.000
7845,857,AFW.CL,12:23:56.000
7846,204,YRCW,8:53:01.000
7847,715,PSCD,21:56:12.000
7848,73,FCPT,21:07:47.000
7849,419,TSM,22:54:11.000
7850,895,MPO,3:18:09.000
7851,659,USB^M,22:26:33.000
7852,558,ITCI,12:06:58.000
7853,149,NOVN,0:05:01.000
7854,202,NYLD.A,13:22:33.000
7855,896,CHRW,8:04:15.000
7856,981,AMMA,16:51:32.000
7857,493,APA,13:11:11.000
7858,684,SMED,5:05:09.000
7859,14,GPT^A,12:22:54.000
7860,22,ASGN,2:32:49.000
7861,63,TNDM,15:17:40.000
7862,660,ANIP,3:51:18.000
7863,562,TWI,13:12:14.000
7864,449,CLW,12:08:48.000
7865,791,BAS,9:28:09.000
7866,890,FCB,13:20:55.000
7867,104,ENIC,2:18:08.000
7868,695,NYMTO,7:06:31.000
7869,721,EQC,23:10:07.000
7870,617,PAVMW,6:23:25.000
7871,164,EROS,0:07:50.000
7872,463,NEE^J,16:40:23.000
7873,329,ITUS,7:01:42.000
7874,897,AXSM,20:09:10.000
7875,884,IMKTA,6:31:20.000
7876,776,EPR,6:55:35.000
7877,786,URBN,4:13:53.000
7878,43,RES,22:26:30.000
7879,995,ABEO,7:53:01.000
7880,669,GIS,20:59:32.000
7881,666,DE,21:58:47.000
7882,508,ESPR,2:08:00.000
7883,522,IMRN,14:02:31.000
7884,629,BIP,8:21:40.000
7885,736,PBIB,21:41:41.000
7886,250,TSC,9:58:05.000
7887,270,AJRD,15:28:48.000
7888,995,HZO,7:36:21.000
7889,204,BLD,10:29:33.000
7890,815,HEBT,3:58:32.000
7891,953,WRB^B,10:35:13.000
7892,117,GENE,17:45:44.000
7893,618,PAVMW,21:22:44.000
7894,328,FCPT,1:37:34.000
7895,606,BFO,10:56:42.000
7896,995,RADA,23:06:07.000
7897,306,HTF,6:16:35.000
7898,113,PNNT,5:16:47.000
7899,788,WRB^B,6:10:38.000
7900,259,FPT,12:54:30.000
7901,867,DTY,1:43:31.000
7902,53,KBWB,8:24:29.000
7903,19,FCPT,0:32:56.000
7904,752,CGO,20:33:18.000
7905,568,MACQ,6:13:11.000
7906,773,EXAS,1:22:55.000
7907,989,JPM^F,13:14:29.000
7908,394,AVGO,8:38:06.000
7909,471,DMPI,19:43:46.000
7910,814,NYLD.A,1:57:19.000
7911,834,KBWP,10:47:40.000
7912,742,CGO,23:24:31.000
7913,412,FIG,15:29:52.000
7914,48,FORD,16:46:59.000
7915,103,BRK.B,13:25:26.000
7916,299,PHD,21:25:27.000
7917,706,EXC,11:38:48.000
7918,530,PBFX,0:18:08.000
7919,752,NMS,2:35:17.000
7920,355,ETFC,13:48:51.000
7921,25,CAPR,11:23:05.000
7922,77,MIME,22:09:24.000
7923,330,MDIV,8:54:25.000
7924,528,NDLS,8:46:00.000
7925,16,MIME,1:02:30.000
7926,926,BXMX,9:27:49.000
7927,48,CIR,10:58:39.000
7928,494,TISI,4:48:43.000
7929,930,GCO,9:21:25.000
7930,836,TOUR,19:55:40.000
7931,923,EPR,6:59:41.000
7932,212,DDD,2:39:09.000
7933,737,HEAR,16:07:05.000
7934,126,GATX,16:53:47.000
7935,260,VFC,8:36:52.000
7936,889,MOBL,4:02:21.000
7937,896,BIOC,3:18:41.000
7938,837,ANGO,9:48:14.000
7939,215,TSC,7:55:22.000
7940,257,MCS,6:23:22.000
7941,113,topic_id,12:03:38.000
7942,945,IOSP,3:41:16.000
7943,18,MOMO,10:45:23.000
7944,623,TCFC,7:29:54.000
7945,716,AMMA,10:01:33.000
7946,433,MACQ,23:01:59.000
7947,675,topic_id,9:14:24.000
7948,167,FIS,1:27:50.000
7949,539,ICB,7:25:20.000
7950,402,CLRB,19:32:04.000
7951,565,GPT^A,5:41:17.000
7952,543,CALM,20:31:36.000
7953,237,TWNKW,19:16:24.000
7954,744,VCEL,21:40:39.000
7955,845,TBBK,16:10:54.000
7956,196,SIX,1:31:17.000
7957,249,JPM^F,17:04:06.000
7958,492,IDE,15:35:49.000
7959,215,MDIV,22:22:23.000
7960,570,QTEC,2:42:57.000
7961,498,PSTB,0:34:23.000
7962,317,VCEL,12:04:24.000
7963,633,CALM,20:07:52.000
7964,154,EWBC,19:32:16.000
7965,892,ALL^D,17:23:23.000
7966,807,REN           ,3:15:38.000
7967,970,ORLY,10:39:50.000
7968,88,SHLX,17:54:19.000
7969,149,CFC^B,16:45:13.000
7970,181,BCE,1:11:40.000
7971,36,ICHR,1:59:26.000
7972,73,NDLS,17:25:44.000
7973,41,CAMP,23:06:48.000
7974,840,NUM,8:55:39.000
7975,614,GCH,5:08:55.000
7976,731,KSS,19:20:06.000
7977,901,ETW,6:23:00.000
7978,726,EGBN,21:19:57.000
7979,654,PGTI,22:03:34.000
7980,705,TISI,10:44:25.000
7981,601,EVOL,13:44:09.000
7982,658,FWP,22:12:31.000
7983,870,DSXN,15:29:36.000
7984,34,BNJ,2:22:04.000
7985,554,MEDP,13:35:14.000
7986,872,CFC^B,16:51:46.000
7987,421,PFLT,0:12:03.000
7988,544,IAC,5:43:48.000
7989,626,OMCL,22:51:20.000
7990,419,WAC,20:35:13.000
7991,591,KMX,16:31:40.000
7992,122,JSM,3:46:08.000
7993,378,PHD,7:49:25.000
7994,523,FORM,2:30:35.000
7995,920,WSTG,5:41:34.000
7996,566,EMIF,14:21:14.000
7997,629,DEA,2:00:21.000
7998,200,COST,11:23:35.000
7999,217,CMRE,4:13:24.000
8000,821,FIV,5:39:49.000
8001,412,LJPC,10:33:28.000
8002,143,DK,15:30:49.000
8003,739,SNLN,22:20:13.000
8004,901,PRLB,21:17:19.000
8005,433,DK,22:40:59.000
8006,622,BAC^D,0:40:35.000
8007,359,ECL,20:43:18.000
8008,374,CFBK,1:17:56.000
8009,994,VVI,4:49:13.000
8010,109,EXPD,11:24:08.000
8011,504,APA,11:22:50.000
8012,185,EDGE,4:14:37.000
8013,959,TWNKW,15:42:44.000
8014,223,AOI,12:33:50.000
8015,841,CHRW,1:11:41.000
8016,775,BKEP,17:37:05.000
8017,510,ERII,19:53:58.000
8018,990,URBN,22:17:18.000
8019,195,IPCC,14:06:37.000
8020,153,AKO.B,5:49:21.000
8021,50,ALR^B,17:31:42.000
8022,233,MYOK,16:54:18.000
8023,563,TTEC,1:15:49.000
8024,474,MZOR,19:11:48.000
8025,5,O,1:23:03.000
8026,946,STI.WS.A,18:41:43.000
8027,20,DMPI,0:19:52.000
8028,250,LORL,14:07:13.000
8029,352,BR,8:34:47.000
8030,651,FTHI,2:16:04.000
8031,412,NYLD.A,5:05:20.000
8032,186,GHY,10:52:43.000
8033,237,IMKTA,19:59:04.000
8034,317,TWNKW,21:52:38.000
8035,71,NUO,8:31:40.000
8036,698,DTY,1:40:51.000
8037,587,IDE,19:49:31.000
8038,835,CBT,22:09:09.000
8039,847,VTVT,5:16:31.000
8040,350,CYD,5:12:06.000
8041,630,RBA,5:48:17.000
8042,174,CIR,16:25:46.000
8043,398,CL,12:14:36.000
8044,534,FIS,9:14:36.000
8045,533,PNNT,1:49:35.000
8046,949,WIA,18:27:41.000
8047,693,IPCC,20:19:56.000
8048,227,INTC,6:19:45.000
8049,315,AQXP,8:22:46.000
8050,152,NVG,0:54:17.000
8051,990,OACQ,14:16:55.000
8052,804,SHAK,3:54:54.000
8053,644,PNNT,15:23:38.000
8054,444,RADA,14:22:13.000
8055,255,BXMX,23:43:00.000
8056,176,NVDQ,2:15:25.000
8057,428,SIG,6:48:22.000
8058,146,TWX,21:09:09.000
